id,account_id,national_id,bank_confirmation_id
1275,5909666,733736243,68466597452266
1276,3790340,873688136,68467873626978
1277,1722487,963491080,68492199861925
1278,8359648,379860063,68547851505940
1279,7694490,487223691,68573722023443
1280,4497920,400379732,68682836759672
1281,7222645,308276613,68696158919800
1282,8155470,302370339,68712196667800
1283,6807894,622844098,68821618155070
1284,1487366,457063241,68958630157371
1285,2018683,205079721,68983798467925
1286,2107911,129892648,69045059567670
1287,4107404,784410879,69051086067041
1288,2414873,952662515,69055079131635
1289,9958412,276182715,69057421239009
1290,692988,139412560,69058315316000
1291,4488757,822190145,69101257877802
1292,8440496,546352479,69119812109884
1293,9627702,443968962,69218802929237
1294,2102619,516035656,69290541016710
1295,2909215,750924495,69333532222624
1296,7398164,305197568,69378472926908
1297,5368137,643061841,69380605794773
1298,2481673,449009629,69465556451791
1299,197663,935346859,69578183764542
1300,7284687,782630666,69588213283271
1301,6941604,960123284,69617216962512
1302,6383552,607841275,69621498459061
1303,1010979,620890816,69658361424711
1304,6276237,814796634,69665009015653
1305,5515274,672069898,69697370715531
1306,9580999,791589312,69816378802753
1307,908745,483503953,69829240661071
1308,9285005,713729509,69947530543737
1309,504282,482622991,70016656839247
1310,8418632,854322595,70030335777557
1311,8649202,443688794,70060940094507
1312,2495728,269959177,70082634949256
1313,1539016,852329389,70112064292672
1314,8770952,840374033,70170904220598
1315,994677,866605554,70175596060767
1316,3720556,482359618,70254415554367
1317,4105151,241962139,70265204042007
1318,5782244,263392883,70316372234415
1319,9204239,455618049,70325344029841
1320,1886154,895315333,70421991084620
1321,7703108,573586710,70486794417579
1322,3334504,590374711,70495161865855
1323,5390224,581657931,70552689822228
1324,1391401,233839901,70673256937365
1325,2438965,793061782,70691685895792
1326,1417576,253465462,70909247987194
1327,6373340,674608428,71146647941840
1328,5608678,982088573,71183728898966
1329,7679728,477242268,71191804833357
1330,5669226,584406717,71218049795164
1331,9791447,606339883,71269238302148
1332,7695123,699342434,71290091756024
1333,346285,352569471,71338338100004
1334,4764002,359153326,71480261400757
1335,2945320,529408384,71485215591103
1336,4172189,745077512,71562637077590
1337,5295533,852242043,71579313023016
1338,2603137,839100186,71701513990559
1339,5871464,770605166,71763211948817
1340,4419619,266883907,71788231911341
1341,1192809,935044649,71819113307150
1342,9597452,689217300,71856956021882
1343,191777,871159388,71863812087407
1344,635569,330027368,71901946832218
1345,2772057,261339085,71949665487582
1346,6237662,645264772,71994621460177
1347,3375412,313598243,72009713998916
1348,2822582,420361979,72105591600967
1349,230100,370200575,72108392771009
1350,8031449,213253918,72214044066926
1351,290364,659139596,72331672695464
1352,3424811,246953536,72421694905887
1353,4143556,818392731,72433502366919
1354,9288996,512551557,72514152331800
1355,9283012,917671940,72543238525165
1356,5647576,755216761,72563486992426
1357,3877806,644992831,72592179985396
1358,1948014,577929022,72630186078014
1359,3599443,151952538,72661374981499
1360,6134004,957823257,72670034136474
1361,1744001,916969804,72698689659249
1362,8145738,882942253,72724631081411
1363,8202850,664612049,72727615379429
1364,1402219,551088092,72837926009409
1365,1030183,989484761,72929599718592
1366,9051718,361127799,72931879206431
1367,518817,237783745,72951664607151
1368,5651947,889099089,72989586879927
1369,5536137,196040624,72993393048334
1370,612864,995346780,73110062163856
1371,3759592,758256753,73154044476906
1372,7412607,153990638,73211470012175
1373,1662632,262368106,73240539327610
1374,205632,668185682,73290750791312
1375,1368489,478570197,73336586907579
1376,5809105,541388379,73347303610345
1377,7252624,937840135,73384405236111
1378,8592450,217948808,73393400573305
1379,6813932,530607433,73427812950082
1380,9177858,607281894,73428739494227
1381,6788734,733110887,73445421053250
1382,4601458,908124687,73531993598539
1383,1634816,214198621,73566869134509
1384,6296981,654964822,73591178340614
1385,4538753,483690803,73719856953709
1386,4750871,506536349,73751253705441
1387,3105267,824697998,73775698225660
1388,229222,388172720,73810418847296
1389,2938392,938528408,73816286879105
1390,3499563,913212042,73993700528406
1391,4211967,141117938,74024963193963
1392,7778119,975958096,74063296977918
1393,3200292,710256674,74066971151576
1394,1052995,818678979,74076093311819
1395,6457798,503714194,74079342976466
1396,1071499,243378608,74226432197941
1397,1433217,632381736,74412405468882
1398,4390065,153752820,74455146543413
1399,3389916,472624086,74468851437731
1400,1208905,141904029,74483930536497
1401,3997698,262636853,74484096562735
1402,1152545,293250791,74529146985925
1403,9373235,326371315,74545545066335
1404,1785121,993186221,74546071678192
1405,2174995,318440628,74595824045805
1406,1417480,896361067,74682221361075
1407,8800845,333894413,74744611770820
1408,2957890,267659216,74785428997458
1409,5061666,625752848,74811654862768
1410,9224778,642930615,74914899820373
1411,3283952,412813336,74915770409020
1412,5490183,999327738,74929289269620
1413,8323296,963295660,75007202306264
1414,5861153,738649852,75013827058487
1415,5797548,816645916,75119771388056
1416,9535241,371945539,75188571505818
1417,9592603,891686196,75235980446111
1418,7087061,583091690,75300632418554
1419,9227724,969975352,75320375375297
1420,9304349,545432263,75390464727509
1421,3176764,212187422,75418914275108
1422,3739314,714015949,75429779304646
1423,3862149,345632263,75434514083229
1424,5635833,477755558,75507804847759
1425,6006654,947793424,75548496363701
1426,1921723,458577573,75621253940110
1427,3615591,641236782,75624674238401
1428,5991118,976661786,75705070032328
1429,9237746,527817892,75722204449048
1430,665949,327256893,75751715545649
1431,2148389,133121563,75786017319521
1432,5443179,290638776,75791201970287
1433,1701307,167036323,75887896640721
1434,1445753,806638630,75911966278752
1435,4896063,127736583,75944721548046
1436,4657435,738207584,75966337640653
1437,3501845,105879645,76012256259779
1438,6010698,678232552,76013338329284
1439,5572666,330931705,76025893785396
1440,2132262,721680368,76090000548938
1441,8963885,738855678,76092054313216
1442,4698842,879187842,76103671157442
1443,7635989,824745861,76111291319054
1444,2352345,535634201,76159955586221
1445,8343260,260655449,76179101237590
1446,3003418,881699064,76207697672662
1447,5754164,953638455,76275278444745
1448,6512719,957042159,76308025166861
1449,9471907,943714795,76330778919472
1450,8824650,274452019,76417685566575
1451,2493242,135999102,76429934237825
1452,2313375,757342043,76454435477098
1453,3287046,238556070,76512493223618
1454,4769918,334538570,76672340751834
1455,3685057,691484273,76725233780122
1456,6735538,475303932,76787608481819
1457,809235,171774260,76834519617082
1458,3901212,663248284,76959658326590
1459,8605571,744810222,77006023421384
1460,7986324,294323953,77085878922022
1461,6378167,800645314,77088791418218
1462,6746598,305267242,77258524049584
1463,1850614,723052786,77268300477070
1464,9979389,643522404,77380874283370
1465,9397094,737064098,77398508306574
1466,4650918,139357749,77416726399457
1467,6640110,669933536,77538153956909
1468,4983365,286972662,77584068458237
1469,9858638,435418909,77629632130468
1470,3577243,518780261,77677869492277
1471,8763020,509327281,77690328871418
1472,7826050,877500573,77701478241968
1473,9344733,382415197,77773934535845
1474,8126137,435375703,77781127468449
1475,9255389,260568231,77830217313560
1476,4395834,724965772,77832408725640
1477,5063812,685431112,77877705155872
1478,225620,431915292,77908208811957
1479,9538785,110959742,77966075564877
1480,1794981,398131865,78155319834314
1481,6269820,307886918,78351789734078
1482,6650497,493160385,78448148891978
1483,3856400,461818152,78473514729029
1484,7513340,686214539,78477435745416
1485,9457985,855110041,78481170182760
1486,2752200,865724086,78526430355901
1487,5542451,492569773,78594199712175
1488,2093674,457753107,78595487796239
1489,7137706,462318717,78604320435060
1490,3398984,684176699,78639368025675
1491,5185003,836381593,78720878318596
1492,4785001,646128214,78778989835706
1493,9064089,871206237,78844012607517
1494,4693617,126068404,79012463219632
1495,9853833,391911052,79106053287244
1496,9909425,705845031,79147395731779
1497,7084805,390999608,79200599221468
1498,5278416,781382129,79204698882818
1499,9178980,159135812,79212787094024
1500,8354029,795387449,79230477408776
1501,2578930,363728522,79312378585551
1502,329530,186651756,79485733498306
1503,9563173,354412057,79603641285154
1504,8866384,462453557,79764403675542
1505,3365108,930017309,79765268408111
1506,3911980,253004949,79787530940457
1507,4200377,619933889,79799600676153
1508,9063799,952318698,79815371734249
1509,471178,797963107,79824501591951
1510,9064624,286796046,79826424920750
1511,9312166,628624074,79859447160155
1512,7424924,309548964,79927919639148
1513,8112386,431638956,80003474795556
1514,8808198,903162108,80022222738892
1515,1697577,353349366,80072838292009
1516,775991,408157916,80079314726581
1517,6286835,244115603,80079396353067
1518,609656,939948127,80089144883843
1519,5043962,154780240,80295462736865
1520,2244047,903170329,80355538157974
1521,5791780,398703778,80414476196316
1522,104876,511665750,80455799158525
1523,8371649,874940472,80587939008455
1524,3338938,690278261,80600355792103
1525,2385771,469751471,80667377544158
1526,5886446,131285639,80703053059964
1527,8081815,121972739,80739635785394
1528,7065127,898531009,80799964903191
1529,4337991,738668493,80821028241877
1530,8657081,319265209,80862956277712
1531,4085241,257029983,81038305467222
1532,8487381,667049960,81169936297762
1533,2232953,810554146,81193511208650
1534,8485783,387488271,81237913486634
1535,2640534,968269512,81380946484450
1536,1872543,864539087,81381177723417
1537,3374929,658926861,81391501056156
1538,6410497,970889600,81404219237711
1539,3202770,828979057,81546389247591
1540,4235407,925330791,81609576011727
1541,6189425,639956224,81734438089335
1542,3278536,889345312,81835277460279
1543,6667533,273601867,81854369946242
1544,6674201,721470738,82063080927016
1545,1600025,944883931,82116975774686
1546,5851063,833801667,82150885987438
1547,6434760,766041155,82243817373068
1548,7694573,199002099,82259293658719
1549,7790765,646991276,82371238742761
1550,3979066,347233933,82382860723165
1551,3623654,840099704,82499184733768
1552,5369237,813603292,82517163213136
1553,9477940,711579793,82562874802974
1554,813550,744235196,82624046882421
1555,9652816,303914816,82633520266773
1556,6397741,382291930,82697346624468
1557,8988684,174264868,82759566439504
1558,1910852,694665574,82792590605048
1559,6968710,866225943,82800272523232
1560,1825647,679009664,82828686470323
1561,1049917,302935787,82833367968354
1562,2745631,883047463,82864079988543
1563,9787928,774631969,82866747767161
1564,106627,999838104,82869487830610
1565,7296431,478177685,82882686831187
1566,892040,222226561,82923759441278
1567,7472088,519803892,82933354544363
1568,2085744,458499435,82934520936563
1569,9738423,453521115,82947148316096
1570,3020650,855311708,83035679205960
1571,6074309,321007450,83073711819182
1572,5191631,989884326,83114610021136
1573,4795917,842574539,83139680268251
1574,7020412,256307999,83225995088958
1575,4404910,570841026,83246895709256
1576,9781178,961979536,83270323503342
1577,3197790,586087104,83296880884750
1578,4851053,962851152,83297183424814
1579,3664788,359278142,83406537847480
1580,5509269,527861238,83472690620968
1581,5193088,967197890,83530427765248
1582,5477566,747089879,83544175759904
1583,1342550,828777418,83565025867960
1584,8253016,813410438,83611084833334
1585,8133279,299087970,83619058141302
1586,711525,694230220,83669545378194
1587,2856466,512225125,83774437205032
1588,849486,342247937,83800780932383
1589,6318174,600978050,83865913338291
1590,5077254,694552706,84014902654867
1591,2028300,171997351,84015992045843
1592,9474841,134526052,84125803878183
1593,8123188,395134366,84171025647332
1594,6100885,958419553,84221469524042
1595,2342637,104089917,84250603828735
1596,4870764,416299719,84308080808277
1597,6835879,804275621,84328333428431
1598,3560073,789146544,84359782028209
1599,1299502,388014946,84451507472222
1600,9818486,294755591,84521395807653
1601,4709309,490616223,84526803381930
1602,2401038,320937947,84547320566691
1603,8002178,395930179,84581131824107
1604,2519342,459790425,84622311194934
1605,4018044,146202137,84684719672005
1606,5084490,241278910,84686095439223
1607,4370306,226652764,84756088343256
1608,3893425,293425800,84818392266656
1609,119030,643718693,84844431375199
1610,4887089,214162190,85020633192791
1611,6971231,872898311,85037364400773
1612,3142166,457631850,85091682609741
1613,7101436,593336942,85135774540493
1614,5129404,709274903,85135921518872
1615,1749107,465934716,85169270141344
1616,5675188,192946271,85211615016348
1617,623362,330467170,85419261538687
1618,2377382,977191268,85491496910191
1619,8379271,735175447,85504387753397
1620,4934752,835798916,85531232804500
1621,5379525,499981211,85546745811256
1622,2687576,709026152,85599077097070
1623,4140174,420815450,85631684286207
1624,3426565,578945308,85633101677780
1625,1368054,269166273,85723429565303
1626,4162986,440818434,85797903926516
1627,4710919,163758362,85856065374601
1628,7268035,523027679,85899339148700
1629,7558660,710384720,85924523457028
1630,7996488,762220349,85945754290005
1631,8338811,897436305,85962098072547
1632,8745122,503661300,85970215491531
1633,643656,158320066,85989116983346
1634,9955706,924296501,85991945363654
1635,1288368,122055105,86013326057623
1636,2692153,342185417,86032095274196
1637,5130428,222033095,86033369656525
1638,1555497,996428487,86098249831088
1639,3282572,550583982,86132980917569
1640,9032020,592685889,86150524250760
1641,8947853,407663835,86153867133909
1642,6388246,334137812,86214581709374
1643,9540258,171282528,86233766690602
1644,2058776,264727036,86247950282041
1645,2356331,206021997,86391833133524
1646,6239044,259432116,86396113990073
1647,6928393,395716164,86421075854003
1648,7967361,718885177,86441392903098
1649,1368565,578019615,86557850858956
1650,7402523,809482955,86653724649772
1651,377088,828699976,86683377272042
1652,4350326,490109970,86727146350688
1653,7835582,609810092,86829345529545
1654,5557017,581963414,86840976745967
1655,2758128,953686217,86841974269350
1656,1002785,597830441,86845266860760
1657,4348690,353748422,86882684377755
1658,2280444,786625218,86943619680613
1659,4867527,128840887,86952106959697
1660,417764,657341606,86986644927140
1661,5496183,695931088,87010216398047
1662,9784994,293525995,87101304733694
1663,6765115,936930077,87161931392523
1664,6208331,835106086,87167066760865
1665,1572415,120978793,87323817552261
1666,5958745,675776613,87427840238196
1667,6716604,166416655,87457395989900
1668,9492590,614387782,87479601655802
1669,2691888,257777250,87564798303441
1670,9958595,878048301,87566312241196
1671,3582052,447228480,87588291692714
1672,4295245,696410374,87640405425517
1673,4943255,482693655,87717271138367
1674,2713409,372618041,87752561677929
1675,4359808,348275430,87840550422831
1676,6530665,211154906,87849789599272
1677,7885562,966252623,87942473271658
1678,7286246,924865285,88023310542163
1679,6976378,215004734,88054082921471
1680,1568934,340100415,88192223354446
1681,6434518,638301449,88277565640871
1682,9068503,419393880,88298921675298
1683,4691638,565274201,88490685805212
1684,929026,517746613,88578840659909
1685,2249892,122655703,88634258420956
1686,1830966,920584481,88640084508832
1687,4209485,714624776,88655480569970
1688,7643704,391583939,88666429224351
1689,9779533,538958188,88775446940127
1690,5487480,811310937,88777538746928
1691,4123965,630507442,88795477233725
1692,2792797,202357444,88878706849887
1693,776193,261768642,89025460027774
1694,3889011,308767614,89061400703179
1695,7927339,248869629,89126833181549
1696,4192866,254235262,89128882106770
1697,9650043,450674601,89170597665264
1698,6645723,561083738,89210248597899
1699,9860302,575323234,89212684142177
1700,551997,173179403,89265370915429
1701,4909592,984444980,89299706851870
1702,6588640,535376193,89386749743884
1703,9996712,268929189,89393709800052
1704,3766516,406701246,89560763474680
1705,1806921,957801607,89592319802567
1706,2094511,629410812,89602028798240
1707,8617078,361587918,89690480201592
1708,4702254,710580784,89721721564089
1709,1901693,657068124,89743022132327
1710,7242032,602083876,89770488558149
1711,3967475,639899338,89834371265901
1712,616548,882237647,89864909021672
1713,5376915,144222224,90107002232053
1714,3460456,346831449,90130320148612
1715,8496688,765619270,90191239133929
1716,5817155,335253700,90208573851716
1717,8251844,873374106,90216821348996
1718,4978546,396114449,90222134291906
1719,4302396,619124464,90265934179868
1720,5468125,170080717,90356546586175
1721,5420783,117198414,90415744441643
1722,2247191,912836637,90580744137878
1723,4773471,207237656,90678671312374
1724,8663011,438622438,90730699965694
1725,5645210,753083842,90735387269352
1726,9627284,814481406,90841297568120
1727,3380033,161085794,90844857725594
1728,5116777,447738168,90925826396794
1729,287169,639117404,91011653264575
1730,9962286,995130057,91036801170636
1731,6268428,817722344,91107637155153
1732,4697552,379866315,91127434858467
1733,7140667,847708943,91131830444088
1734,2990025,852352012,91182604037014
1735,4952713,690937867,91198858926917
1736,6973097,654664265,91320886093549
1737,7173293,425797847,91365365944881
1738,8271263,718975291,91390928387220
1739,2061671,595940969,91419946244776
1740,6865157,530876028,91442894597304
1741,5801835,465204662,91446078216205
1742,3934138,415162543,91654955360017
1743,310032,382672900,91688089213299
1744,9049576,693969317,91809335041570
1745,1297738,557353148,91809659024888
1746,7402190,941717029,91818975878925
1747,2214360,376983095,91821909406608
1748,4675916,797187192,91829462120681
1749,728157,539530758,91906556471146
1750,7165948,631205740,91952448477690
1751,2371798,939965532,91978226216242
1752,1172578,300383233,91992753186641
1753,2148085,409538279,92052420710873
1754,3546578,132033690,92099786056130
1755,8932997,516140063,92198889226240
1756,4866193,507968302,92214655541572
1757,1912979,567345920,92224308419308
1758,2439185,247580336,92226676004859
1759,6525810,776684041,92322720628938
1760,9469248,837902596,92409368455854
1761,8183421,957290797,92452616185526
1762,8795377,882661159,92507812093415
1763,3585689,669858205,92561776512654
1764,8504032,983181837,92593868386198
1765,5881078,176730265,92601376839872
1766,5092109,583345026,92651271197005
1767,9897117,611676556,92714877014995
1768,4240076,804933498,92897153433989
1769,9196243,190471687,92935117472151
1770,5857226,889851795,92975419232436
1771,1039482,119399625,93004513621770
1772,4437839,771833574,93025629523926
1773,3855716,918176058,93034534994907
1774,6336890,172363036,93051467136058
1775,5760971,519030718,93077245530183
1776,5858756,342912010,93148990267435
1777,5587998,437634544,93172048052172
1778,5545398,777330072,93211789125870
1779,9695833,340169354,93237458682215
1780,2091532,909797822,93262003515746
1781,586673,565913214,93267090918869
1782,7376491,235514532,93279638099011
1783,794357,903587160,93352492575548
1784,8828970,998537555,93422790754011
1785,3702583,849619563,93457878618196
1786,7289900,240956659,93501470344973
1787,5996586,554983538,93505085814238
1788,5319024,914188282,93634432865857
1789,9498605,465426427,93647174122673
1790,8710306,539361883,93678508018513
1791,6706571,850825982,93700729636774
1792,5527678,289576902,93787365879366
1793,1904303,386241092,93912634327135
1794,7982353,300432728,94003665166196
1795,7117596,715936524,94034363960672
1796,4128251,511428100,94044183435366
1797,9089781,780178990,94062082202944
1798,2799207,992265330,94114984737480
1799,5480545,677778578,94139659656023
1800,3270474,130025169,94202388766880
1801,2193960,938465673,94204646320308
1802,2245858,786028988,94225356137703
1803,4307923,184785815,94303114217280
1804,2637461,574432412,94320363707311
1805,8131835,315922760,94332075250030
1806,7877583,870258881,94453624008264
1807,1525952,944292872,94575335144201
1808,6342300,666276922,94582703234907
1809,8477727,193487626,94712258080105
1810,4398431,639581986,94724932314482
1811,8511939,168188522,94735136403627
1812,8819354,364937539,94818253512048
1813,4537124,152680071,94820566313131
1814,5406611,684042842,94827793287773
1815,8833346,809309606,94881890560945
1816,7991376,682769151,94930552282391
1817,1799804,308106867,94943625334732
1818,1378374,552612861,94954856522864
1819,5727372,150805347,94996096881905
1820,3406675,549652206,95016795118800
1821,2051077,932137911,95031624473926
1822,2212209,231660121,95177631162947
1823,6787987,847861724,95321860253906
1824,3945709,486008257,95328428424012
1825,9454249,248429623,95398778493083
1826,6666923,146908409,95464950637428
1827,7517633,304247284,95478323925697
1828,2248775,392140871,95480987315466
1829,4167266,686908464,95505257984141
1830,5960570,637219657,95508477349595
1831,407539,824520982,95620190786061
1832,8954625,486378694,95627774982424
1833,2544159,729552996,95632459922830
1834,8970433,712584999,95660273948884
1835,1377285,738499683,95662089335993
1836,4438469,911778013,95687742602788
1837,9980121,636814867,95775632749167
1838,1661339,280391206,95777432913929
1839,580176,510728687,95801682200189
1840,3060650,510286616,95834251591875
1841,9382834,724129695,95849985104472
1842,9484057,143129667,95865254902804
1843,3000030,619991589,95919112820761
1844,4377141,694128026,96010548419801
1845,750910,375430950,96039931953551
1846,4121019,259952418,96071444811850
1847,2912957,457195829,96080757294011
1848,4050222,445585664,96180301293066
1849,4278164,668850889,96189842438502
1850,3994386,667835049,96210423601668
1851,4515512,157537292,96224602289264
1852,5624591,258408545,96270941640536
1853,5241960,565094584,96315668687947
1854,6933093,971771246,96423138000073
1855,2155459,578611282,96534874605843
1856,6756260,861009725,96571232182578
1857,1720074,335239042,96600421751153
1858,3016064,418318459,96626146830021
1859,969200,289413422,96657948759702
1860,2375263,463543621,96672875841175
1861,128501,639416995,96798286525998
1862,4870761,134150472,96801077367802
1863,480840,451905799,96840852708878
1864,1912301,711675424,96862678276516
1865,6769734,564286237,96889677376124
1866,6981923,823964147,96966283800091
1867,5882477,970983560,96975505850545
1868,8177443,431550786,96995173225013
1869,4589767,227907086,97002819323681
1870,2084026,224454833,97010841095994
1871,5012201,363860750,97145114097642
1872,1760003,303406427,97151086763012
1873,8244939,668360677,97263158906515
1874,2024519,773812044,97433132567413
1875,1466339,694594281,97510422973090
1876,5938475,170369205,97559820510455
1877,6461828,240369003,97573019695812
1878,9090793,662385071,97573312402971
1879,3074739,289751616,97614816813276
1880,8003620,820491115,97728921715272
1881,8771753,928301262,97816191275974
1882,7715971,566982875,97843749406316
1883,2487017,343346548,97847334770759
1884,6384996,280028542,97875298257958
1885,1645772,173246901,97878658844465
1886,4752776,679946411,97879650260655
1887,3456688,218675497,97992174699172
1888,1742474,411566077,97994790290326
1889,5223905,945065809,98000552645060
1890,5164628,520962272,98019025479486
1891,2668666,588592912,98020905138128
1892,6866846,708429482,98026471941485
1893,6190428,262288757,98128786891566
1894,2086521,119601320,98161607489486
1895,8970285,237526126,98226961322787
1896,8112682,673291916,98279276016188
1897,2599927,725730730,98287389791855
1898,2190829,932634475,98289923127469
1899,7447039,582083705,98402194843046
1900,3317927,947151214,98426630579062
1901,7051376,178742037,98563093998127
1902,4677915,469113826,98596124568721
1903,4891022,630215164,98606091883870
1904,333213,593250967,98647433253763
1905,6888599,887576617,98701908870769
1906,9043874,563100653,98880170101262
1907,6535636,389796254,98948452378995
1908,3203499,868591618,99004284310227
1909,9246463,822974445,99067083652049
1910,7038370,609993867,99162849088212
1911,3360533,381818460,99172083210566
1912,1315060,895785067,99178684565871
1913,5473761,733101654,99205467134382
1914,1710543,674050092,99221819702098
1915,4351639,262248681,99334444740289
1916,8103315,186451871,99370529943120
1917,7068166,381888017,99408733331416
1918,7864083,170979959,99420733533229
1919,3490987,903432879,99547703477398
1920,7947734,629515822,99556109412127
1921,5791425,802367666,99718261497560
1922,951410,349149529,99762042615979
1923,4836799,829978228,99767924695786
1924,9529003,664959832,99811163915850
1925,6623682,439308474,99821991295007
1926,6222648,644548801,99878428878391
1927,8020644,777753240,99931322479118
1928,8115080,231210356,99939926037908
1929,904471,288574657,100025885965717
1930,3006566,732448307,100034088092072
1931,2248098,915450101,100072509441854
1932,6974785,843407193,100097076321684
1933,5844524,445761057,100221748334120
1934,7087328,952742829,100232670578095
1935,3522133,255829420,100347657227934
1936,3181618,358751394,100425679146768
1937,9432963,430671939,100441672896886
1938,462849,870923802,100486229363603
1939,7149146,269364270,100488289029024
1940,5079712,356379115,100547716832602
1941,4813060,738632110,100549934038959
1942,4933147,892225734,100601564900720
1943,6243972,730726916,100614371440658
1944,9620433,476837191,100691605376806
1945,1995821,790245601,100779754716422
1946,7577959,424124616,100827900055434
1947,1675783,114992322,100898272163027
1948,5356919,248753287,100922217120900
1949,976133,476223869,101035086366348
1950,3159420,998123289,101070846196191
1951,9842006,810825070,101078304931607
1952,8507405,663263028,101102523666732
1953,1427272,360561391,101330538336836
1954,7097466,834603623,101489831521066
1955,4681404,635099616,101510942283092
1956,3024401,187985025,101531023122306
1957,8832357,240189434,101544866276856
1958,9851795,164425965,101640768156298
1959,109868,158316445,101691912764083
1960,8844763,263073290,101758155580054
1961,2710321,255205151,101788728017024
1962,4171261,932945548,101882658546501
1963,6022235,128499283,101971474856489
1964,8602805,470205232,101994252357364
1965,9705099,982119021,102104939388054
1966,9835776,940131380,102234662534784
1967,1642739,810986488,102274301222614
1968,9805376,827478268,102285447533120
1969,5841029,998421244,102502610072424
1970,9817361,362382828,102512056624998
1971,2951725,651983644,102527847403979
1972,8485029,721057722,102548130758723
1973,8616365,540141381,102552230620955
1974,1378029,478890735,102577904788556
1975,2324788,109039259,102589876326635
1976,4956952,763074811,102673812746066
1977,2541330,706012588,102683084701260
1978,5019665,145602991,102767197750612
1979,6752266,263487922,102779362215177
1980,9715515,378708736,102867985518615
1981,4688289,208441093,102938527119758
1982,6771517,280878538,102967514059606
1983,1429553,422582972,103148764693458
1984,6552736,282751429,103179978204371
1985,9525581,733610537,103196226825929
1986,4042060,730991800,103238696883667
1987,8422180,840375694,103328932414603
1988,9626961,170325427,103405552463912
1989,8926344,682292276,103547405963223
1990,1320358,418758370,103668465251618
1991,2213725,283352876,103680094488095
1992,2918431,449455419,103683521273925
1993,1997462,416338864,103714929476185
1994,8654512,484032908,103734269605898
1995,9654306,384870785,103774855975593
1996,7848382,577935238,103776035289641
1997,5352835,868863506,103811172762063
1998,666267,365095073,103827941200093
1999,7224054,684562891,103937031153002
2000,1240708,643818906,103959976528191
2001,9005302,534688723,104036342924481
2002,9694636,452312929,104208981174563
2003,4197682,610949064,104221498618646
2004,5176654,211894343,104229021914363
2005,2680374,402512672,104268340030037
2006,4978329,891141200,104287214279601
2007,417827,379340048,104342849567661
2008,2508844,110858090,104362746709422
2009,3362278,247499176,104368939071571
2010,3237081,203812635,104413131895656
2011,3342159,155510899,104419325848827
2012,8086634,175728664,104567801960557
2013,4705818,462193875,104650013393639
2014,890976,213677480,104698989505377
2015,905748,581964174,104772695287407
2016,3536484,766724480,104838974267368
2017,922084,972347685,104863884720616
2018,8567472,467824595,104879079418334
2019,3701156,282097588,104911552186703
2020,4712749,247746283,105043094590614
2021,1037414,658589560,105055604791516
2022,218258,630506189,105058198931484
2023,3488134,469680842,105085460566732
2024,1655109,840398386,105114612521923
2025,7587885,174922439,105126577268347
2026,5078520,995200194,105133364553888
2027,9037887,900092034,105303691020905
2028,4635828,115356859,105338845780517
2029,3241823,103908514,105408574692673
2030,6924348,165469354,105412541448245
2031,9860616,999828754,105419857927408
2032,8860615,757261176,105506542488260
2033,6293375,435957479,105547854207804
2034,1048905,916296230,105551068765671
2035,6436497,138746144,105564263787321
2036,5352609,679647518,105608730022249
2037,4848470,624917836,105615907760722
2038,8750441,826448322,105710718851030
2039,1698698,905316368,105725557737050
2040,7139511,849307256,105762706458944
2041,4633721,143755941,105766772301157
2042,5944564,229541128,105835883599433
2043,7002332,215935357,105881571297194
2044,3857103,622780093,105951252653048
2045,9188504,371954607,106009398595634
2046,9362866,761301591,106082662760361
2047,3165536,280136964,106195347028586
2048,3110094,620288905,106271016321796
2049,4613775,674418148,106277379777614
2050,2666004,154516350,106283120715438
2051,1766897,451797941,106286971993300
2052,7923595,858110674,106386439920855
2053,5811378,207349233,106388988402737
2054,9898646,189812573,106407391282810
2055,8034289,838519000,106440896346478
2056,3967552,362131975,106484679369255
2057,8656335,286083739,106539975744998
2058,8880170,669881950,106611703962137
2059,9714116,594804120,106797526672437
2060,943866,196176760,106856613605547
2061,496713,365075893,106931488245597
2062,7478813,248943693,106946591580942
2063,3838645,916229511,107112766859954
2064,4201562,513523436,107175516970214
2065,763686,796008571,107202250107099
2066,1429143,893693737,107233021529860
2067,4872513,561724998,107245214782092
2068,8816325,308247680,107260421816261
2069,2400527,701285722,107376123772686
2070,9311501,295983712,107446748398671
2071,5877430,148019964,107507814740307
2072,8191637,852283733,107534335415003
2073,326504,516846430,107536658060361
2074,5679908,502391136,107539470506502
2075,6196472,527795747,107613580395719
2076,1410929,358460087,107661284744216
2077,500676,109719375,107663168688069
2078,6483172,417076192,107676200959273
2079,717684,971384679,107695866252825
2080,1964398,182686561,107779756660810
2081,6421286,627130515,107955710837516
2082,7903023,415493642,108044922804439
2083,4495747,552963093,108122006705242
2084,5083787,470734350,108251103927155
2085,329460,589994511,108270008857111
2086,2214468,789858306,108293516923488
2087,3537930,498310295,108323998730583
2088,5856421,981733874,108345932232805
2089,5333249,429399766,108351459714030
2090,4319406,151397414,108405603570458
2091,9635278,854445294,108484776428605
2092,8729809,237133205,108495906290746
2093,3815732,887827447,108555830413215
2094,3055175,904291707,108687029689721
2095,6443520,931172349,108687988627300
2096,7298572,361157120,108738398938869
2097,4208451,561069807,108761856809121
2098,6248341,722829797,108776624444361
2099,1270339,865618924,108855693771318
2100,1036087,771005548,108955134366566
